NoDossier;DateYMD;Idx;Operator;Band width;Avg value;Avg unit;
PM/EM/008;20190618;8;ORANGE;"1805,0 MHz-1830,0 MHz";14,92;mV/m
PM/EM/008;20190618;9;TANGO;"1830,0 MHz-1855,0 MHz";107,8;mV/m
PM/EM/008;20190618;10;POST;"1855,0 MHz-1880,0 MHz";131,5;mV/m
PM/EM/008;20190618;11;POST;"2110,3 MHz-2125,3 MHz";60,33;mV/m
PM/EM/008;20190618;12;ORANGE;"2125,3 MHz-2140,1 MHz";10,55;mV/m
PM/EM/008;20190618;13;TANGO;"2140,1 MHz-2154,9 MHz";114,6;mV/m
PM/EM/008;20190618;14;POST;"2620,0 MHz-2640,0 MHz";42,79;mV/m
PM/EM/008;20190618;15;ORANGE;"2640,0 MHz-2660,0 MHz";<17,89;mV/m
PM/EM/008;20190618;16;TANGO;"2660,0 MHz-2680,0 MHz";<18,04;mV/m
PM/EM/008;20190618;;#Others;"-";107,4;mV/m
PM/EM/008;20190618;;#Total;"-";616,2;mV/m
PM/EM/010;20190712;0;POST;"791,0 MHz-801,0 MHz";23,42;mV/m
PM/EM/010;20190712;1;TANGO;"801,0 MHz-811,0 MHz";40,71;mV/m
PM/EM/010;20190712;2;ORANGE;"811,0 MHz-821,0 MHz";18,43;mV/m
PM/EM/010;20190712;3;ORANGE;"925,1 MHz-934,9 MHz";51,97;mV/m
PM/EM/010;20190712;4;POST;"935,1 MHz-939,7 MHz";12,05;mV/m
PM/EM/010;20190712;5;TANGO;"940,1 MHz-944,7 MHz";36,74;mV/m
PM/EM/010;20190712;6;POST;"944,9 MHz-952,3 MHz";41,88;mV/m
PM/EM/010;20190712;7;TANGO;"952,5 MHz-959,9 MHz";35,25;mV/m
PM/EM/010;20190712;8;ORANGE;"1805,0 MHz-1830,0 MHz";23,67;mV/m
PM/EM/010;20190712;9;TANGO;"1830,0 MHz-1855,0 MHz";35,82;mV/m
PM/EM/010;20190712;10;POST;"1855,0 MHz-1880,0 MHz";16,15;mV/m
PM/EM/010;20190712;11;POST;"2110,3 MHz-2125,3 MHz";11,32;mV/m
PM/EM/010;20190712;12;ORANGE;"2125,3 MHz-2140,1 MHz";18,86;mV/m
PM/EM/010;20190712;13;TANGO;"2140,1 MHz-2154,9 MHz";11,76;mV/m
PM/EM/010;20190712;14;POST;"2620,0 MHz-2640,0 MHz";11,74;mV/m
PM/EM/010;20190712;15;ORANGE;"2640,0 MHz-2660,0 MHz";<5,270;mV/m
PM/EM/010;20190712;16;TANGO;"2660,0 MHz-2680,0 MHz";13,79;mV/m
PM/EM/010;20190712;;#Others;"-";<55,09;mV/m
PM/EM/010;20190712;;#Total;"-";117,5;mV/m
PM/EM/010;20191004;0;POST;"791,0 MHz-801,0 MHz";35,36;mV/m
PM/EM/010;20191004;1;TANGO;"801,0 MHz-811,0 MHz";76,35;mV/m
PM/EM/010;20191004;2;ORANGE;"811,0 MHz-821,0 MHz";38,80;mV/m
PM/EM/010;20191004;3;ORANGE;"925,1 MHz-934,9 MHz";72,61;mV/m
PM/EM/010;20191004;4;POST;"935,1 MHz-939,7 MHz";25,19;mV/m
PM/EM/010;20191004;5;TANGO;"940,1 MHz-944,7 MHz";174,5;mV/m
